hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_PI3K_AKT_MTOR_SIGNALING	2.8053224186891783	9.286832856255743e-4	0.046434164281278716	FALSE
HALLMARK_PROTEIN_SECRETION	4.091378875047458	6.8390129036024784e-6	3.4195064518012394e-4	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2.39578814084715	0.004495392180271504	0.2247696090135752	FALSE
HALLMARK_SPERMATOGENESIS	3.4183099602363467	8.728041600850194e-5	0.0043640208004250974	TRUE
HALLMARK_TGF_BETA_SIGNALING	5.283917565446138	9.29411610642005e-8	4.647058053210025e-6	TRUE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.585722290817141	4.602636074546323e-5	0.0023013180372731612	TRUE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.1244480367619136	0.012552041318902096	0.6276020659451048	FALSE
HALLMARK_UV_RESPONSE_DN	6.102864226680925	5.7963734068279336e-9	2.8981867034139666e-7	TRUE
HALLMARK_UV_RESPONSE_UP	2.5534252783748363	0.0024555415628024634	0.12277707814012317	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	3.3720323750898054	1.0423365573287061e-4	0.00521168278664353	TRUE
HALLMARK_XENOBIOTIC_METABOLISM	6.116804061258372	5.535891618227018e-9	2.7679458091135093e-7	TRUE
